slant_mean,slant_std,slant_entropy,space_mean,space_std,space_entropy,conc_mean,conc_std,conc_entropy,Label
90.4494382,3.897597174,1.229846272,46.59701493,15.25216863,4.368852927,13.68354974,4.913946335,3.884667224,1
92.16666667,5.084961908,1.816475293,64.2,19.91767673,4.554232219,12.41345858,5.205253376,3.98150678,1
92.03571429,6.069922782,2.109776033,57.60869565,23.7933235,4.720738008,11.57584693,6.0378241,4.069936966,1
56.07246377,7.916811759,2.332564563,59.23404255,7.134610774,3.366125369,11.24973313,3.912884277,3.38058385,1
91.58823529,3.594257242,1.444185323,69.9137931,18.75273266,4.325609771,12.43118529,4.535207073,3.653713208,0
93.48717949,4.211533583,1.369003573,42.64615385,20.1306737,4.510657063,10.76375417,3.694119071,3.364246574,0
90.32432432,3.373618268,1.310883873,69.71641791,22.19036094,4.685944158,12.72387005,5.120090498,4.059087416,0
91.45454545,5.458332019,2.07124876,66.84210526,25.90454101,4.861966066,11.71778998,5.54893307,3.991640141,1
62.39344262,11.53082638,2.755351104,31.63829787,8.752933932,3.482527516,13.96401391,5.164128846,3.412768999,0
89.01666667,3.676464183,1.496695337,62.74509804,17.13023143,4.07274531,13.42865318,3.812664773,3.425865922,0
88.61643836,3.258834723,1.434477691,61.89130435,9.993972664,3.850747088,10.52360697,5.66008327,3.740111262,0
75.09090909,4.227354186,1.652965863,36.79310345,22.40401644,4.832952768,11.25520834,3.223618217,3.005431207,0
90.22058824,0.763998542,0.337658168,69.30769231,22.79670899,4.690803308,15.33657254,8.185140802,4.009710299,0
55.34920635,7.684572734,2.542700561,55.51162791,9.869784977,3.881613982,11.78835405,3.826600072,3.625864297,0
87.42222222,3.927050852,1.714103682,51.15151515,23.19759812,4.473286019,10.42169181,5.539364175,3.986673856,1
56.12280702,6.393719987,2.340281104,57.17647059,10.70588235,4.097883855,10.74897182,3.411604713,3.404342884,1
107.6862745,12.47269991,3.124909276,79.03076923,16.2735928,4.315964416,9.225798921,2.932525476,3.233289412,1
90.45918367,6.069610429,1.979909851,60.02739726,15.30061562,4.463494169,13.12551595,4.123888009,3.754571955,1
69.06944444,6.558129791,2.083565626,55.71153846,9.234834842,3.893915282,10.63586723,3.847391507,3.187388183,0
91.13114754,4.28292611,1.527777558,64.27659574,17.01276383,4.308330578,13.52668952,4.720889613,3.691378736,1
69.52307692,7.116843925,2.253824411,57.52830189,12.58121357,4.035568155,10.01693591,3.736836972,3.139590025,0
93.26190476,7.782946938,2.384469473,65.94117647,15.90093321,4.268727846,13.30407359,3.351738864,3.533838083,0
85.27848101,4.733229446,1.804118664,75.85454545,18.79305305,4.362810792,14.8784053,6.077163998,3.889394294,0
105.3333333,13.12193527,3.13791694,90.98305085,22.23487223,4.581346506,10.36277673,3.64015768,3.460089034,1
89.17241379,2.018346293,0.839961717,94.36734694,32.047601,4.964110408,16.6004421,8.446927113,4.011121575,0
90.8452381,8.275744892,2.234848123,81.25454545,17.18373246,4.530434082,9.542457954,3.705136147,3.672747912,0
97.65806452,8.778594722,2.710899334,52.45762712,26.3193053,5.020924203,9.077577816,3.991331857,3.601479818,0
51.80645161,7.766426317,2.234637154,80.35714286,21.83795454,4.495722663,12.15742085,5.239083533,3.655725939,0
89.15384615,3.990620166,1.038894683,55.81081081,23.41209879,4.770085583,11.9592298,5.123764065,3.965611151,0
102.9298246,13.55153859,2.912321456,96.65789474,31.77906984,4.491145868,9.91915329,3.305801276,3.25528949,1
78.53586498,19.64225888,2.664177139,48.01612903,27.77733582,5.069828675,9.020712162,5.436864727,4.181572717,0
89.26153846,3.496270202,1.392343546,42.74545455,11.71668303,3.999174429,13.30376833,5.068133483,3.840015197,0
67.82926829,7.99817796,2.226451591,65.76190476,20.10031531,4.646302417,12.76050985,5.282494285,3.963652875,0
54.17073171,8.399774791,2.541478547,92.06451613,15.89062512,4.472460838,11.44989565,4.550495152,3.33128963,0
75.15172414,4.437040073,1.46015338,35.41085271,19.73648587,4.481831701,10.8956387,3.703980801,3.319546852,1
76.22891566,19.86358617,3.213609705,83.24137931,34.80651462,5.01982809,10.53462415,3.737112264,3.205759726,0
92.30526316,4.491099231,1.793517663,53.31884058,19.7069051,4.599138595,17.63503704,7.560594029,3.974847917,0
57.05649718,11.05595298,2.826216164,49.65891473,31.3394756,5.017969798,8.022754911,3.202742622,3.617842226,0
69.49315068,13.10455666,3.164727046,84.68627451,21.89680807,4.590421414,10.33617368,4.085066243,3.513484834,0
62.07843137,4.02367083,1.69520355,68.58695652,11.4428183,4.03405586,12.76939542,4.020134205,3.03045055,0
92.98484848,2.961840256,1.11286716,66.1627907,11.49303173,3.82137932,13.69974751,3.791100947,3.407174579,0
56.53333333,7.22833929,2.393181557,54.43396226,14.62036501,4.279552853,13.51130149,4.753394267,4.012242293,0
91.98863636,3.877365314,1.46617223,54.4057971,24.60724463,4.723967262,16.41888776,6.420992231,3.891371652,0
86.42666667,4.653810864,1.79791169,80.23214286,19.61594748,4.562292388,16.07775384,5.157549195,3.935816759,0
93.140625,4.329647747,1.810951584,68.56097561,14.19042752,4.012869334,12.09155629,3.545487949,3.458441144,0
85.57333333,7.804568463,2.370888167,64.65384615,13.58574566,4.097570868,13.99265041,4.893645648,3.669216985,0
108.8641975,5.512618715,2.018255762,51.66666667,10.14514547,3.778852014,10.62399869,3.902394832,3.339745551,0
67.19708029,12.13659449,2.960859586,59.09375,37.37174683,5.008367517,11.64473053,4.569519293,4.058254964,0
90.35483871,4.655081999,1.568774065,45.18987342,16.05061295,4.397683131,9.440620054,3.667157481,3.148599128,0
89.75925926,4.347988829,1.524070715,53.44117647,9.507554818,3.912078795,9.130900422,3.967530426,3.336879428,0
78.3974359,17.49530321,3.41248227,89.11111111,35.82398672,5.013784724,11.22441966,4.181150658,3.389403798,0
85.84883721,7.818459733,2.399719503,100.3888889,29.66942351,4.902673613,9.120891311,2.454391658,2.949134156,0
80.48684211,8.442519924,2.571803093,77.06382979,15.47462474,4.202913164,10.81419097,3.541122012,3.500221333,0
85.59375,8.165703334,2.019441378,63.17391304,10.17521359,3.750160892,7.755622322,2.331497978,3.073342664,0
55.26582278,6.532700337,2.233479929,55.49253731,13.77253717,4.428315428,14.64465183,4.688175569,3.951056923,1
94.39805825,6.092076353,2.01522683,82.83333333,18.89972209,4.590488102,11.88218222,4.744322853,3.740554499,0
89.53846154,5.770598129,1.975871124,51.24137931,14.65853917,4.445962357,13.20443976,4.989660275,4.00739341,0
52.20731707,8.113129685,2.351095115,88.4137931,22.78765129,4.574000831,11.71427312,4.46991072,3.596165605,1
60.72,17.57388972,3.21294637,46.78,10.17701331,3.862460627,12.47112824,5.178534761,3.693516299,1
86.75221239,9.131808623,1.969976384,47.75581395,20.34638191,4.744412846,9.687068062,4.792868346,3.558587675,0
69.13675214,15.17865459,2.904839635,52.546875,13.52651296,4.306193313,10.36934687,6.054017156,3.831376564,0
80.37301587,7.940986831,2.614270409,52.64210526,29.18684483,4.70191993,13.32249361,5.33191784,3.899647867,0
61.03333333,12.90861039,2.730853712,66.72857143,11.65935728,4.193977989,12.78950855,3.728221823,3.124368169,0
92.67948718,6.513287385,2.063503867,81.8245614,15.81152456,4.414879339,9.91285834,3.36957655,3.424197524,0
85.11320755,8.881456289,2.723314622,53.74509804,25.86150378,4.877405089,13.40367827,5.687525447,4.20778792,0
62.65,7.1176424,2.125250346,66.39622642,11.26915915,3.968858598,11.85539264,4.423417307,3.13236357,1
93.56382979,4.548926716,1.745275077,86.30434783,17.3383251,4.471873264,11.4670374,2.876358842,3.140341894,0
86.35114504,8.199724129,2.354591702,60.96875,30.26082903,4.978630507,13.09437312,6.517647204,4.391821156,0
73.44444444,3.351274469,1.476988196,91.20408163,16.75511447,4.361870102,13.39663964,5.24935137,3.499007532,0
72.56097561,4.288662197,1.454009614,65.15492958,14.57148275,4.329896983,17.27612322,5.493572266,3.61316913,0
93.33823529,3.779240097,1.619014898,84.2,15.15423733,4.298527037,9.950613429,4.572111205,3.835863388,0
59.2,9.176600678,2.710115823,54.10588235,15.58809767,4.475006708,10.1606273,3.804524033,3.46489163,0
110.2470588,6.027204761,2.222911654,53.33333333,13.6183816,4.316859758,11.92596838,3.200020598,2.841535814,0
78.68478261,16.06030033,2.964887535,57.94339623,15.17124277,4.104681153,8.96766969,3.692660116,3.588010883,0
69.94366197,9.395664754,2.687037602,56.40425532,9.933094426,3.620894911,12.84440898,4.0060258,3.551491762,0
69.96610169,7.106850602,2.179057244,55.36734694,12.73544608,4.221977184,12.82243622,4.668444091,3.740327698,0
106.3,22.89660334,3.344868817,63.72058824,39.95248854,4.52987978,7.351585233,2.268305398,3.056772408,0
55.22666667,8.060725085,2.458850523,79.88709677,18.9226821,4.530117395,14.44092312,5.422615603,3.882964713,0
70.20454545,7.724163813,2.471847975,53.17460317,12.68862718,4.158490236,11.78198571,4.939176213,3.655259427,0
109.9264706,4.450103027,1.553668108,47.73529412,6.274640011,3.016469999,11.21201159,3.299327504,2.948557147,0
53.75641026,12.41193171,2.390931614,51.7,11.06932699,4.046202447,10.97013117,4.594090712,3.726567613,1
57.40449438,13.2899549,2.926577988,43.75757576,8.286646078,3.801487588,12.55439513,4.8042145,3.879705283,1
69.25373134,2.98925081,1.275690992,57.83636364,12.6243108,4.111896809,18.39737283,6.233022996,4.021359823,0
96.67901235,6.574975305,2.137625715,66.48214286,17.28747593,4.520815888,10.30255813,4.542492348,3.452477475,0
60.47826087,14.52245507,3.1279728,48.05,10.81268545,3.967148054,11.82797146,4.88174678,3.824735399,0
84.35,7.240683669,2.456401976,60.28985507,22.54342119,4.704514596,11.00445064,2.967978764,3.384245165,0
108.7910448,4.618384138,1.712848786,55.08163265,13.68275652,4.175759582,11.35611871,3.255676041,3.158015992,0
92.01351351,3.236169087,1.370893022,68.02,13.18709976,4.021300197,12.87118595,4.897685442,3.637524967,0
94.42,5.541082927,1.673097694,64.75,17.49732122,4.482912751,12.69360659,5.522858124,3.718229896,0
58.35897436,10.68304955,2.49681778,73.39622642,15.20717262,4.334205625,13.41289394,5.084613832,3.501949544,1
60.86885246,15.438907,3.120212234,51.3880597,10.56459198,3.826725779,10.31915183,4.544449071,3.942472882,0
60.60714286,11.67824377,2.580909858,75.01886792,10.89485003,3.710328618,13.12627473,4.691037793,3.255624277,0
72.55555556,3.485925341,1.462324551,94.53191489,17.79295948,4.500785505,13.07943142,4.617630716,3.137918108,0
80.1686747,2.628936645,1.107031474,56.92857143,12.20224971,4.31503581,17.54112308,8.512336401,4.084229796,0
73.77380952,3.821465658,1.419552234,84.68571429,13.56417851,4.366004332,13.53571061,4.538698494,3.759009392,0
73.27380952,4.960201586,1.974269667,89.28985507,14.5004762,4.381566496,11.02096987,4.812011843,3.70700268,0
56.98611111,12.86413301,2.82962046,49.71153846,12.04532552,3.9555166,12.19722765,4.737313254,3.663986885,0
83.42622951,6.988184446,2.414733146,49.69230769,10.63654524,3.993978138,16.02156913,5.912178918,3.765676011,1
106.3857143,5.639890721,1.963978131,56.77083333,14.19688872,4.187155469,10.95405899,3.712628854,3.165173007,0
108.0126582,5.838531268,2.201170233,54.45283019,18.0215448,4.459772079,11.37119586,3.222717061,3.421201034,0
67.58139535,6.688179639,2.338702369,54.17808219,11.99810769,4.182586807,12.69610057,4.190702904,3.588941848,0
67.98901099,7.985556337,2.427704715,53.29577465,11.78013889,4.245275296,11.16323117,4.979090049,3.58016798,0
94.94444444,10.04916924,2.625500078,67.26388889,26.03682918,4.88960287,11.97947999,5.902427568,4.299999658,0
66.61386139,9.396618622,2.78995502,52.63013699,22.99583455,4.962784798,12.73615971,4.409536851,3.442375593,0
63.18181818,15.21851851,3.018614546,70.36206897,8.326729448,3.655752884,10.63922832,3.894973807,3.25254204,0
108.6708861,3.689607433,1.567367775,49.72580645,9.3466733,3.984018597,11.25979185,2.994657537,3.102273777,0
104.8939394,6.93941048,2.184159631,72.43859649,18.96165803,4.56337747,12.6672608,5.278206126,4.060203721,1
94.1627907,5.949126309,1.719913348,63.74193548,27.9030207,4.668250604,11.8240628,4.498765464,3.824629607,0
59.28125,14.42921164,3.038039949,55.42105263,12.74575591,4.147421225,11.10721441,5.281530433,4.003314568,1
94.64444444,6.10702894,1.893940541,57.92424242,24.59447499,4.611850368,11.76178501,4.458897753,3.844943041,0
90.03076923,4.650787297,1.790170669,71.60416667,18.49970674,4.356440824,11.76973395,4.285741332,3.738572242,0
57.7254902,13.85722496,2.97591694,51.13559322,10.49528971,3.980586448,10.77933718,4.510334265,3.63928083,1
90.08450704,2.751422059,1.108756406,56.03278689,20.45384024,4.736891594,14.40101612,5.956885147,4.002831013,0
92.7173913,5.039681855,1.750758465,77.56451613,16.9511832,4.544839564,11.2231843,4.381886507,3.395836028,0
60.59375,15.0038732,3.148525474,49.61702128,13.49318692,3.898456221,10.21186248,5.02646278,3.871957638,1
60.35,7.231470574,1.708352453,72.64583333,10.63306475,4.013432627,12.93628016,3.788202277,3.247365266,0
73.5443038,4.828180642,1.906438859,83.78571429,21.82373731,4.527325317,11.48128084,5.081838856,3.739835146,0
75.41304348,14.30046531,3.150434146,39.1875,23.02992279,4.666166925,8.85351787,3.822473968,3.760374638,1
87.875,3.809117352,1.469356526,60.90196078,15.0805093,4.02433047,10.78846726,5.182570396,3.661299533,0
61.67692308,8.397999198,2.394134143,63.0625,12.07512293,3.831039137,13.15972429,5.085435375,3.135631507,0
75.35135135,3.998082082,1.60016486,80.19607843,16.82670567,4.279160571,11.4658615,5.668343143,3.78467087,0
74.08139535,4.338082087,1.800284082,71.58333333,25.39780721,4.906537328,11.60837459,5.486798868,3.730958745,1
93.50724638,5.762505465,2.130662902,43.19642857,18.8446844,4.37542822,10.49556716,3.953554081,3.55492397,0
60.72307692,9.63887592,2.57780494,73.65957447,11.78400755,4.053011429,14.26554283,5.059713355,3.407601777,0
55.12698413,8.030679395,2.430311932,61.63461538,12.08468332,4.031323879,10.87614233,3.753295243,3.623965781,1
54.8852459,9.109710835,2.542417878,84.91489362,21.38684203,4.389187367,11.4997831,4.701090098,3.626725475,0
70.01052632,8.354632798,2.578184274,44.64383562,16.63827067,4.466008599,12.01673606,5.252215144,3.888621094,0
85.11578947,8.315949366,2.292179885,73.41666667,33.09805358,5.149086263,9.695900756,3.055741647,3.351553223,0
109.1714286,4.404450439,1.720194246,53.75555556,10.49477236,4.083716295,11.24824757,3.559782919,3.42113099,0
69.49333333,8.282307784,2.415761815,50.86,9.867137376,3.902613192,11.82182134,5.456947521,3.8959739,0
68.90909091,7.21683065,2.374878616,47.98039216,12.8024051,4.10749611,12.46492408,5.134263432,3.714630696,0
94.97619048,4.647006693,1.621447764,69.22222222,11.41663287,3.550776655,8.03347873,2.754156244,3.007843724,0
107.6233766,4.171763342,1.720780339,51.62962963,10.07250805,4.00858704,11.71791577,2.748397984,2.92084163,0
71.32608696,7.278779006,2.486844828,43.57377049,10.69619055,3.986341761,15.01778484,7.531314769,4.070562077,0
73.875,15.37398371,3.212259895,96.64285714,38.35971438,4.590960758,10.59555771,2.662192027,2.589401705,0
87.93396226,8.519975272,2.679266284,65.52112676,20.55487959,4.728004378,10.64842647,4.442909353,3.948220071,0
61.26582278,14.42370487,3.188929035,58.5106383,11.14483439,3.95026842,10.85968824,5.051029941,3.925159705,1
94.14285714,5.732411728,1.721267613,79.27083333,17.4865896,4.288834314,13.11083342,6.181894983,3.862404912,0
94.43010753,6.130126294,2.207667313,49.25,23.03906706,4.709318842,12.14675002,5.088095776,4.035081253,0
92.35064935,6.091864351,1.747224092,69.85714286,10.30619654,3.97774703,7.870690135,2.816182066,3.063857183,0
70.86111111,6.922799601,2.144284941,59.53846154,11.14495667,3.807564801,10.43968344,4.275088766,3.456762944,0
81.17117117,19.94807398,2.963942247,80.52830189,33.13870437,4.935607569,10.15056237,7.339850615,4.336516535,1
58.26829268,7.932718263,2.347439839,46.55932203,14.57100812,4.310160066,11.54291273,5.412314927,3.845805834,0
90.52459016,3.123714463,1.001928471,61.13207547,18.36427802,4.373825729,10.38795157,3.471855517,3.541345665,0
94.15646259,7.618185082,2.455222675,39.05882353,24.36669932,4.452739902,11.57844393,4.834511725,4.058767764,0
91.5862069,4.46583898,1.484924288,64.77272727,14.59223066,4.411166845,9.919262624,4.143346947,3.598392936,0
89.83168317,4.002645924,1.580856136,57.75294118,25.89658432,4.820241743,10.36199565,4.508672763,3.860896696,1
84.768,8.134013523,2.542742539,50.06060606,11.73298741,4.00835144,12.04764912,5.198420667,3.7175315,0
82.04,22.4885393,3.128701004,75.01538462,27.22865702,4.808272108,9.437015242,6.033231329,4.095315081,1
88.83928571,2.161156979,0.690845718,103.1153846,41.26772526,5.061781743,16.89957301,8.421733023,3.824618136,0
55.10769231,8.177122076,2.520251823,88.14285714,24.9938768,4.533101929,12.25298248,4.621653414,3.630282536,1
83.74025974,6.885713796,2.140855657,77.22033898,17.36162513,4.560242905,15.691629,7.190273183,3.953472304,0
70.63541667,7.476518508,2.166241964,77.88059701,18.63516367,4.461730815,12.42384974,4.377992795,3.745601821,0
90.27173913,3.02203236,1.214824558,53.22222222,25.59513843,4.963326972,14.81263675,6.398988063,4.327542553,1
80.168,10.60470537,2.895773487,40.48958333,18.77442564,4.458670642,9.16114514,3.770520021,3.815918943,0
84.95098039,7.718550929,2.445165234,48.42622951,13.13418642,4.16592567,13.31159497,5.307956621,3.799258834,0
71.16883117,5.61168215,1.858522051,88.61016949,19.62445461,4.590318117,11.86076689,4.052009031,3.781673536,1
89.59615385,0.714132486,0.180786143,24.8852459,9.234820706,3.879407882,11.09023459,4.233576994,3.390254079,0
93.24074074,6.125040242,2.053139206,44.25,19.69785983,4.102065843,10.79018469,4.848773071,3.70902631,0
67.51764706,12.16998406,3.080389903,89.05882353,18.8798178,4.467584894,10.11455651,4.015706697,3.572963136,1
98.07894737,8.508143402,2.360816155,42.23636364,10.77870567,4.080814883,14.53096057,5.776461886,3.31380337,0
79.09375,7.177914804,2.272116857,49.02564103,13.49166348,4.277643537,12.78363688,5.454929004,3.993883178,0
84.89473684,5.880936226,1.974481334,83.35,19.17622226,4.401135517,13.8315431,5.711129395,3.857896572,1
84.52777778,5.115260996,1.931229989,71.7704918,19.27062952,4.734830988,14.30685057,5.633976687,4.070435083,0
61.33980583,12.34185664,3.054471624,55.16,25.93635287,4.751056322,10.5157015,3.831975914,3.658511071,1
98.90322581,10.0504796,2.708572869,63.8,25.7958653,4.891449919,11.52202605,4.139122169,3.845689771,1
65.15384615,10.60367247,2.916939174,53.43636364,12.73472509,4.01869067,9.938218495,4.235571886,3.454495161,0
97.25882353,8.521464858,2.656413152,53.79104478,24.27856822,4.685944158,9.836529727,4.137730192,3.781551686,0
54.50515464,9.397437369,2.52787689,74.35,16.13363464,4.425213778,11.56529869,4.004932962,3.228439956,0
83.11666667,5.053354222,1.95295985,80.54,21.40953993,4.550588066,16.19792458,7.292583994,3.985257502,0
74.9047619,18.06787405,3.470138475,71.50666667,32.37298188,5.245594025,10.25976506,2.829031888,3.356305982,0
56.30232558,6.671825118,2.292091017,42.82089552,16.37428396,4.402653859,12.22029451,4.368931259,3.718121325,0
92.54216867,5.663880922,1.830670803,42.109375,13.92964149,4.416277399,14.09629866,5.747160064,4.129949916,0
97.43373494,11.25412136,3.015471311,46.84375,19.27613384,4.556193313,12.57816255,4.546434473,3.963356944,1
61.66129032,3.938820637,1.550244469,73.09090909,20.81456896,4.461807946,19.93384527,4.269891592,3.638221484,0
95.25233645,7.861052054,2.189668981,46.39240506,23.49113365,4.632231549,10.08206103,3.46606281,3.154958311,0
62.675,10.64750558,2.821860759,55.62711864,20.50621923,4.615244811,13.18236022,4.780706936,3.796764945,1
73.88172043,4.435558813,1.800617826,39.81818182,19.2978885,4.570103645,11.24738299,3.442879334,3.298192293,0
85.42537313,7.765573535,2.554864895,52.24761905,24.94175346,5.004889313,9.392441423,3.684590671,3.563592384,1
93.97619048,7.639147594,2.369380555,46.74242424,15.00738263,4.477296057,12.62451927,5.292480492,4.131759451,1
93.08333333,4.463728681,1.796614368,40.57575758,18.63476219,4.593542666,16.59785279,7.516698431,4.073840258,0
88.51666667,5.619880386,1.96688289,66.69047619,18.45133638,4.323219984,12.38471676,4.824546124,3.718628281,1
92.05434783,3.851493585,1.476774664,48.13888889,19.23993644,4.722577432,15.98178514,7.34789978,3.59311177,0
67.93846154,7.65582116,2.535129158,38.12765957,7.552981717,3.67463824,10.21077936,4.33052646,3.704013354,0
88.63157895,2.187537099,0.751230173,81.03947368,46.84421011,5.10480754,17.90714349,7.981839933,4.318142146,0
92.64,4.168580894,1.775976484,61.76190476,25.15962644,4.97312925,13.23884959,5.853255286,3.852691408,0
55.13580247,6.870500703,2.113972111,89.58181818,19.42790019,4.710436528,8.646450886,3.108458746,3.269067024,1
101.2179487,10.67064922,2.885772262,59.75438596,13.5287617,4.157039585,13.18532398,4.807595018,4.034969511,0
69.91463415,7.253596618,2.161212019,55.28813559,14.01579115,4.11125604,9.91064816,3.798813359,3.111804296,0
99.84615385,6.911671517,2.316880173,40.70909091,9.922742889,3.801054484,13.33517206,5.738365056,3.447337673,0
87.22222222,5.873467956,2.099974147,63.90909091,30.31712551,4.906995147,9.835896664,3.795626046,3.515199219,0
94.03703704,4.074747419,1.401960703,64.125,16.21183706,4.352034576,13.05039062,4.463744797,3.746301366,0
75.92857143,3.19070717,1.40244104,47.3030303,21.20103606,4.568205148,11.28207962,3.386638033,3.156239054,0
65.55140187,9.915751318,2.684976754,32.52564103,8.982496311,3.805266775,10.28311834,3.745229495,3.656153413,0
73.05333333,3.080663709,1.09011868,87.15,16.94778747,4.63171977,13.02984155,5.511121455,3.708652192,0
91.5,3.058196217,1.298698049,71.57352941,20.01199359,4.624646064,9.99620895,4.084652096,2.77494036,0
101.6914894,10.87944245,2.772541978,48.13333333,24.58310169,4.669166863,8.629096498,3.388469772,3.521457459,0
87.58333333,9.156180871,2.653884031,80.33333333,18.56328515,4.644389656,13.49745831,4.588716968,3.829802786,0
77.9,6.309912836,2.252322942,47.62295082,10.23040139,3.886916653,15.45916419,3.551500621,3.502535983,0
91.61038961,4.115715349,1.504130496,53.59375,10.64735699,4.16173843,9.723428806,3.763915224,3.465533715,0
65.62237762,10.49462346,2.798915245,37.82291667,18.70438607,4.588341278,11.14162463,4.963898202,4.054558216,0
89.62686567,1.33646695,0.23310455,45.77941176,18.95260776,4.607804196,8.918838879,3.28314554,3.339401538,0
77.3125,4.749588798,1.753677838,48.69090909,14.20738953,4.264448801,12.46238231,5.43569767,3.593798843,0
89.84,0.611882342,0.243533621,99.50909091,32.31766909,4.80580221,17.83725906,6.383022846,3.709955419,0
58.72307692,8.692185159,2.374494597,67.125,11.02766408,3.926127865,14.45148892,4.085845917,3.374700091,0
85.98684211,5.058846917,1.954921744,79.01886792,22.89557143,4.454291059,13.02130646,5.334001601,3.820110439,0
73.08163265,5.517455546,1.843422439,60.66037736,16.84439708,4.381191003,19.89615215,5.286188918,3.533208607,0
81.26086957,9.215066702,2.650164949,69.2,19.250974,4.558395256,14.12682216,4.912362208,3.938495161,0
92.29113924,4.512014618,1.364480998,39.74358974,15.12972613,4.357547032,10.34329537,3.447097892,3.479855553,0
91.9787234,3.470172978,1.315470727,92.02380952,41.29769283,5.405155013,8.971785718,4.538575662,3.676641099,0
92.3373494,3.641385637,1.556547097,37.234375,13.34721669,4.413298828,13.16949197,4.446385128,3.3861601,0
89.25892857,9.210577708,2.295942026,42.01030928,20.30412829,4.52222611,7.973403623,3.383810096,3.490136804,0
64.77669903,13.31830774,3.065853372,58.69333333,27.00418404,4.975786362,13.14219454,5.402995193,4.078312456,0
89.46875,2.270522723,0.899921955,78.38461538,16.6319362,4.468421109,9.111943707,3.334329111,3.306846678,0
92.57303371,3.844995698,1.256995106,71.08823529,14.85789085,4.356048086,12.58940183,4.414416182,3.643235681,0
99.05263158,9.903341723,2.824384793,68.84482759,16.05572379,4.192687255,13.58640079,4.938500154,3.901075133,1
85.71287129,4.661484559,1.794184795,73.59459459,23.95825137,4.815164984,13.42705988,6.031867824,4.112450693,0
92.72058824,4.122554848,1.565194934,39.21538462,14.27476774,4.217651193,8.23980477,3.087863928,3.153509911,0
95.85483871,7.889042573,2.186429991,55.59550562,22.07480597,4.883505534,10.73459436,4.519140966,3.612892707,0
91.95505618,4.247696302,1.504522925,62.85714286,16.49353615,4.595173531,9.84370145,4.319898754,3.743391446,1
71.55072464,3.428508916,1.101316833,63.47761194,12.44133482,4.17116468,17.00286063,4.337429238,3.702439437,1
73.82828283,14.15358783,3.298125967,51.03225806,14.27604326,4.3237185,11.27179015,4.050246699,3.532327259,1
92.52586207,5.433708975,1.856373542,29.79032258,14.98508624,4.272456798,8.818596546,3.407583339,3.366633929,0
73.62962963,3.47990508,1.509959527,88.14754098,12.57219944,4.159102865,12.29106528,4.681684574,3.34382254,0
107.9259259,11.88112704,2.893142523,36.43902439,15.9886374,4.452090207,8.56444262,3.483891266,3.633481279,0
64.02298851,11.2566476,2.981821199,64,21.64434365,4.777331517,14.2709686,5.773949476,3.949310071,1
92.21794872,4.476856257,1.459242114,84.69333333,39.30495247,5.039184862,9.392115087,4.982431439,3.929367217,0
94.30088496,7.461861681,2.44975327,40.62886598,18.97383961,4.469476952,8.845038687,4.231821048,3.756395109,0
63.89041096,9.720140993,2.612784432,60.64814815,28.06352411,4.888694215,14.0422499,5.212794524,3.687241038,1
101.9659091,8.909199617,2.681566687,28.52307692,11.01622257,3.969756824,14.46300777,5.988771115,3.68563688,0
79.85454545,11.47078214,2.888969001,64.125,14.2677156,4.290914844,13.95829388,4.760156968,3.751276851,0
91.77083333,4.144472138,1.602192752,40.91860465,15.80713345,4.430420142,7.66346724,2.852550149,3.304691563,0
75.65882353,12.63659759,2.965645441,49.36507937,9.602085731,3.916299546,14.61992649,5.077495985,3.606699145,1
70.45333333,6.233871635,2.278402861,51.62068966,15.46389297,4.377002177,11.82788494,3.908602068,3.5248924,1
67.38888889,11.2602491,2.594439739,53.87272727,17.17403383,4.162329479,12.04056828,5.500673721,3.823811141,0
86.43333333,8.185420644,2.559869779,48.57534247,18.07588101,4.678471271,12.32635231,4.783363224,3.960049315,1
55.44736842,9.12687578,2.543974603,70.77777778,18.35520581,4.467785771,12.13686319,4.374383982,3.562987914,0
77.44067797,3.854432564,1.676948122,56.69565217,11.78589718,3.934271285,13.72415914,4.328545183,3.570096934,0
102.237037,11.44403931,2.886932596,29.71962617,12.56221481,4.422023133,8.40134995,3.322388426,3.561845088,0
102.862069,9.097078492,2.80817939,27.63636364,9.0556133,3.87519975,14.53828636,6.370097376,4.056342853,0
63.39393939,5.140094292,1.842401937,71.78688525,18.37417535,4.466560037,19.91353605,4.339568358,3.469727028,1
92.74528302,4.271585188,1.476511393,59.63291139,27.62917978,4.86134377,12.44018125,5.814582933,4.076474775,0
45.36075949,1.228451503,0.397891685,32.50993377,19.74703182,4.489602432,10.96783341,4.984422267,4.047984702,1
85.87912088,6.171246984,2.072585205,67.85714286,19.99806113,4.768956346,9.10283837,3.618481013,3.563788379,1
76.56756757,6.042822593,1.842906619,49.87719298,9.544117644,3.979848962,13.29740199,4.950627799,3.60434343,0
90.38571429,2.009213472,0.376380583,88.39344262,16.46683571,4.572957168,12.1895272,5.757573619,4.239213706,0
62.33766234,4.594209765,1.791513508,70.12,20.97805838,4.720516401,19.42264837,4.48540602,3.64990593,0
73.55555556,3.883329359,1.506446728,83.21568627,18.3797776,4.490040718,11.34857966,5.296656371,3.721164837,0
89.96721311,1.342461809,0.369396977,56.74,11.40142096,4.036077698,13.01848501,5.734910236,3.675545343,0
45.22680412,0.843472873,0.10026162,46.87012987,20.9485149,4.535287365,10.93985496,5.573266722,3.968702814,0
